,file,case,framenumber,class
25813,33001_sessie1_taskrobotEngagement,visible,2247,2
25814,33001_sessie1_taskrobotEngagement,visible,2248,2
25815,33001_sessie1_taskrobotEngagement,visible,2249,2
25816,33001_sessie1_taskrobotEngagement,visible,2250,2
25817,33001_sessie1_taskrobotEngagement,visible,2251,2
25818,33001_sessie1_taskrobotEngagement,visible,2252,2
25819,33001_sessie1_taskrobotEngagement,visible,2253,2
25820,33001_sessie1_taskrobotEngagement,visible,2254,2
25821,33001_sessie1_taskrobotEngagement,visible,2255,2
25822,33001_sessie1_taskrobotEngagement,visible,2256,2
25823,33001_sessie1_taskrobotEngagement,visible,2257,2
25824,33001_sessie1_taskrobotEngagement,visible,2258,2
25825,33001_sessie1_taskrobotEngagement,visible,2259,2
25826,33001_sessie1_taskrobotEngagement,visible,2260,2
25827,33001_sessie1_taskrobotEngagement,visible,2261,2
25828,33001_sessie1_taskrobotEngagement,visible,2262,2
25829,33001_sessie1_taskrobotEngagement,visible,2263,2
25830,33001_sessie1_taskrobotEngagement,visible,2264,2
25831,33001_sessie1_taskrobotEngagement,visible,2265,2
25832,33001_sessie1_taskrobotEngagement,visible,2266,2
25833,33001_sessie1_taskrobotEngagement,visible,2267,2
25834,33001_sessie1_taskrobotEngagement,visible,2268,2
25835,33001_sessie1_taskrobotEngagement,visible,2269,2
25836,33001_sessie1_taskrobotEngagement,visible,2270,2
25837,33001_sessie1_taskrobotEngagement,visible,2271,2
25838,33001_sessie1_taskrobotEngagement,visible,2272,2
25839,33001_sessie1_taskrobotEngagement,visible,2273,2
25840,33001_sessie1_taskrobotEngagement,visible,2274,2
25841,33001_sessie1_taskrobotEngagement,visible,2275,2
25842,33001_sessie1_taskrobotEngagement,visible,2276,2
25843,33001_sessie1_taskrobotEngagement,visible,2277,2
25844,33001_sessie1_taskrobotEngagement,visible,2278,2
25845,33001_sessie1_taskrobotEngagement,visible,2279,1
25846,33001_sessie1_taskrobotEngagement,visible,2280,1
25847,33001_sessie1_taskrobotEngagement,visible,2281,1
25848,33001_sessie1_taskrobotEngagement,visible,2282,1
25849,33001_sessie1_taskrobotEngagement,visible,2283,1
25850,33001_sessie1_taskrobotEngagement,visible,2284,1
25851,33001_sessie1_taskrobotEngagement,visible,2285,1
25852,33001_sessie1_taskrobotEngagement,visible,2286,1
25853,33001_sessie1_taskrobotEngagement,visible,2287,1
25854,33001_sessie1_taskrobotEngagement,visible,2288,1
25855,33001_sessie1_taskrobotEngagement,visible,2289,1
25856,33001_sessie1_taskrobotEngagement,visible,2290,1
25857,33001_sessie1_taskrobotEngagement,visible,2291,1
25858,33001_sessie1_taskrobotEngagement,visible,2292,1
25859,33001_sessie1_taskrobotEngagement,visible,2293,1
25860,33001_sessie1_taskrobotEngagement,visible,2294,1
25861,33001_sessie1_taskrobotEngagement,visible,2295,1
25862,33001_sessie1_taskrobotEngagement,visible,2296,1
25863,33001_sessie1_taskrobotEngagement,visible,2297,1
25864,33001_sessie1_taskrobotEngagement,visible,2298,1
25865,33001_sessie1_taskrobotEngagement,visible,2299,1
25866,33001_sessie1_taskrobotEngagement,visible,2300,1
25867,33001_sessie1_taskrobotEngagement,visible,2301,1
25868,33001_sessie1_taskrobotEngagement,visible,2302,1
25869,33001_sessie1_taskrobotEngagement,visible,2303,1
25870,33001_sessie1_taskrobotEngagement,visible,2304,1
25871,33001_sessie1_taskrobotEngagement,visible,2305,1
25872,33001_sessie1_taskrobotEngagement,visible,2306,1
25873,33001_sessie1_taskrobotEngagement,visible,2307,1
25874,33001_sessie1_taskrobotEngagement,visible,2308,1
25875,33001_sessie1_taskrobotEngagement,visible,2309,1
25876,33001_sessie1_taskrobotEngagement,visible,2310,1
25877,33001_sessie1_taskrobotEngagement,visible,2311,1
25878,33001_sessie1_taskrobotEngagement,visible,2312,1
25879,33001_sessie1_taskrobotEngagement,visible,2313,1
25880,33001_sessie1_taskrobotEngagement,visible,2314,1
25881,33001_sessie1_taskrobotEngagement,visible,2315,2
25882,33001_sessie1_taskrobotEngagement,visible,2316,2
25883,33001_sessie1_taskrobotEngagement,visible,2317,2
25884,33001_sessie1_taskrobotEngagement,visible,2318,2
25885,33001_sessie1_taskrobotEngagement,visible,2319,2
25886,33001_sessie1_taskrobotEngagement,visible,2320,2
25887,33001_sessie1_taskrobotEngagement,visible,2321,2
25888,33001_sessie1_taskrobotEngagement,visible,2322,2
25889,33001_sessie1_taskrobotEngagement,visible,2323,2
25890,33001_sessie1_taskrobotEngagement,visible,2324,2
25891,33001_sessie1_taskrobotEngagement,visible,2325,2
25892,33001_sessie1_taskrobotEngagement,visible,2326,2
25893,33001_sessie1_taskrobotEngagement,visible,2327,2
25894,33001_sessie1_taskrobotEngagement,visible,2328,2
25895,33001_sessie1_taskrobotEngagement,visible,2329,2
25896,33001_sessie1_taskrobotEngagement,visible,2330,2
25897,33001_sessie1_taskrobotEngagement,visible,2331,2
25898,33001_sessie1_taskrobotEngagement,visible,2332,2
25899,33001_sessie1_taskrobotEngagement,visible,2333,2
25900,33001_sessie1_taskrobotEngagement,visible,2334,2
25901,33001_sessie1_taskrobotEngagement,visible,2335,2
25902,33001_sessie1_taskrobotEngagement,visible,2336,2
25903,33001_sessie1_taskrobotEngagement,visible,2337,2
25904,33001_sessie1_taskrobotEngagement,visible,2338,2
25905,33001_sessie1_taskrobotEngagement,visible,2339,2
25906,33001_sessie1_taskrobotEngagement,visible,2340,2
25907,33001_sessie1_taskrobotEngagement,visible,2341,2
25908,33001_sessie1_taskrobotEngagement,visible,2342,2
25909,33001_sessie1_taskrobotEngagement,visible,2343,2
25910,33001_sessie1_taskrobotEngagement,visible,2344,2
25911,33001_sessie1_taskrobotEngagement,visible,2345,2
25912,33001_sessie1_taskrobotEngagement,visible,2346,2
25913,33001_sessie1_taskrobotEngagement,visible,2347,2
25914,33001_sessie1_taskrobotEngagement,visible,2348,2
25915,33001_sessie1_taskrobotEngagement,visible,2349,2
25916,33001_sessie1_taskrobotEngagement,visible,2350,2
25917,33001_sessie1_taskrobotEngagement,visible,2351,2
25918,33001_sessie1_taskrobotEngagement,visible,2352,2
25919,33001_sessie1_taskrobotEngagement,visible,2353,2
25920,33001_sessie1_taskrobotEngagement,visible,2354,2
25921,33001_sessie1_taskrobotEngagement,visible,2355,2
25922,33001_sessie1_taskrobotEngagement,visible,2356,2
25923,33001_sessie1_taskrobotEngagement,visible,2357,2
25924,33001_sessie1_taskrobotEngagement,visible,2358,2
25925,33001_sessie1_taskrobotEngagement,visible,2359,2
25926,33001_sessie1_taskrobotEngagement,visible,2360,2
25927,33001_sessie1_taskrobotEngagement,visible,2361,2
25928,33001_sessie1_taskrobotEngagement,visible,2362,2
25929,33001_sessie1_taskrobotEngagement,visible,2363,2
25930,33001_sessie1_taskrobotEngagement,visible,2364,2
25931,33001_sessie1_taskrobotEngagement,visible,2365,2
25932,33001_sessie1_taskrobotEngagement,visible,2366,2
25933,33001_sessie1_taskrobotEngagement,visible,2367,2
25934,33001_sessie1_taskrobotEngagement,visible,2368,2
25935,33001_sessie1_taskrobotEngagement,visible,2369,2
25936,33001_sessie1_taskrobotEngagement,visible,2370,2
25937,33001_sessie1_taskrobotEngagement,visible,2371,2
25938,33001_sessie1_taskrobotEngagement,visible,2372,2
25939,33001_sessie1_taskrobotEngagement,visible,2373,2
25940,33001_sessie1_taskrobotEngagement,visible,2374,2
25941,33001_sessie1_taskrobotEngagement,visible,2375,2
25942,33001_sessie1_taskrobotEngagement,visible,2376,2
25943,33001_sessie1_taskrobotEngagement,visible,2377,2
25944,33001_sessie1_taskrobotEngagement,visible,2378,2
25945,33001_sessie1_taskrobotEngagement,visible,2379,2
25946,33001_sessie1_taskrobotEngagement,visible,2380,2
25947,33001_sessie1_taskrobotEngagement,visible,2381,2
25948,33001_sessie1_taskrobotEngagement,visible,2382,2
25949,33001_sessie1_taskrobotEngagement,visible,2383,2
25950,33001_sessie1_taskrobotEngagement,visible,2384,2
25951,33001_sessie1_taskrobotEngagement,visible,2385,2
25952,33001_sessie1_taskrobotEngagement,visible,2386,2
25953,33001_sessie1_taskrobotEngagement,visible,2387,2
25954,33001_sessie1_taskrobotEngagement,visible,2388,2
25955,33001_sessie1_taskrobotEngagement,visible,2389,2
25956,33001_sessie1_taskrobotEngagement,visible,2390,2
25957,33001_sessie1_taskrobotEngagement,visible,2391,2
25958,33001_sessie1_taskrobotEngagement,visible,2392,2
25959,33001_sessie1_taskrobotEngagement,visible,2393,2
25960,33001_sessie1_taskrobotEngagement,visible,2394,2
25961,33001_sessie1_taskrobotEngagement,visible,2395,2
25962,33001_sessie1_taskrobotEngagement,visible,2396,2
25963,33001_sessie1_taskrobotEngagement,visible,2397,2
25964,33001_sessie1_taskrobotEngagement,visible,2398,2
25965,33001_sessie1_taskrobotEngagement,visible,2399,2
25966,33001_sessie1_taskrobotEngagement,visible,2400,2
25967,33001_sessie1_taskrobotEngagement,visible,2401,2
25968,33001_sessie1_taskrobotEngagement,visible,2402,2
25969,33001_sessie1_taskrobotEngagement,visible,2403,2
25970,33001_sessie1_taskrobotEngagement,visible,2404,2
25971,33001_sessie1_taskrobotEngagement,visible,2405,2
25972,33001_sessie1_taskrobotEngagement,visible,2406,2
25973,33001_sessie1_taskrobotEngagement,visible,2407,2
25974,33001_sessie1_taskrobotEngagement,visible,2408,2
25975,33001_sessie1_taskrobotEngagement,visible,2409,2
25976,33001_sessie1_taskrobotEngagement,visible,2410,2
25977,33001_sessie1_taskrobotEngagement,visible,2411,2
25978,33001_sessie1_taskrobotEngagement,visible,2412,2
25979,33001_sessie1_taskrobotEngagement,visible,2413,2
25980,33001_sessie1_taskrobotEngagement,visible,2414,2
25981,33001_sessie1_taskrobotEngagement,visible,2415,2
25982,33001_sessie1_taskrobotEngagement,visible,2416,2
25983,33001_sessie1_taskrobotEngagement,visible,2417,2
25984,33001_sessie1_taskrobotEngagement,visible,2418,2
25985,33001_sessie1_taskrobotEngagement,visible,2419,2
25986,33001_sessie1_taskrobotEngagement,visible,2420,2
25987,33001_sessie1_taskrobotEngagement,visible,2421,2
25988,33001_sessie1_taskrobotEngagement,visible,2422,2
25989,33001_sessie1_taskrobotEngagement,visible,2423,2
25990,33001_sessie1_taskrobotEngagement,visible,2424,2
25991,33001_sessie1_taskrobotEngagement,visible,2425,2
25992,33001_sessie1_taskrobotEngagement,visible,2426,2
25993,33001_sessie1_taskrobotEngagement,visible,2427,2
25994,33001_sessie1_taskrobotEngagement,visible,2428,2
25995,33001_sessie1_taskrobotEngagement,visible,2429,2
25996,33001_sessie1_taskrobotEngagement,visible,2430,2
25997,33001_sessie1_taskrobotEngagement,visible,2431,2
25998,33001_sessie1_taskrobotEngagement,visible,2432,2
25999,33001_sessie1_taskrobotEngagement,visible,2433,2
26000,33001_sessie1_taskrobotEngagement,visible,2434,2
26001,33001_sessie1_taskrobotEngagement,visible,2435,2
26002,33001_sessie1_taskrobotEngagement,visible,2436,2
26003,33001_sessie1_taskrobotEngagement,visible,2437,2
26004,33001_sessie1_taskrobotEngagement,visible,2438,2
26005,33001_sessie1_taskrobotEngagement,visible,2439,2
26006,33001_sessie1_taskrobotEngagement,visible,2440,2
26007,33001_sessie1_taskrobotEngagement,visible,2441,2
26008,33001_sessie1_taskrobotEngagement,visible,2442,2
26009,33001_sessie1_taskrobotEngagement,visible,2443,2
26010,33001_sessie1_taskrobotEngagement,visible,2444,2
26011,33001_sessie1_taskrobotEngagement,visible,2445,2
26012,33001_sessie1_taskrobotEngagement,visible,2446,2
26013,33001_sessie1_taskrobotEngagement,visible,2447,2
26014,33001_sessie1_taskrobotEngagement,visible,2448,2
26015,33001_sessie1_taskrobotEngagement,visible,2449,2
26016,33001_sessie1_taskrobotEngagement,visible,2450,2
26017,33001_sessie1_taskrobotEngagement,visible,2451,2
26018,33001_sessie1_taskrobotEngagement,visible,2452,2
26019,33001_sessie1_taskrobotEngagement,visible,2453,2
26020,33001_sessie1_taskrobotEngagement,visible,2454,2
26021,33001_sessie1_taskrobotEngagement,visible,2455,2
26022,33001_sessie1_taskrobotEngagement,visible,2456,2
26023,33001_sessie1_taskrobotEngagement,visible,2457,2
26024,33001_sessie1_taskrobotEngagement,visible,2458,2
26025,33001_sessie1_taskrobotEngagement,visible,2459,2
26026,33001_sessie1_taskrobotEngagement,visible,2460,2
26027,33001_sessie1_taskrobotEngagement,visible,2461,2
26028,33001_sessie1_taskrobotEngagement,visible,2462,2
26029,33001_sessie1_taskrobotEngagement,visible,2463,2
26030,33001_sessie1_taskrobotEngagement,visible,2464,2
26031,33001_sessie1_taskrobotEngagement,visible,2465,2
26032,33001_sessie1_taskrobotEngagement,visible,2466,2
26033,33001_sessie1_taskrobotEngagement,visible,2467,2
26034,33001_sessie1_taskrobotEngagement,visible,2468,2
26035,33001_sessie1_taskrobotEngagement,visible,2469,2
26036,33001_sessie1_taskrobotEngagement,visible,2470,2
26037,33001_sessie1_taskrobotEngagement,visible,2471,2
26038,33001_sessie1_taskrobotEngagement,visible,2472,2
26039,33001_sessie1_taskrobotEngagement,visible,2473,2
26040,33001_sessie1_taskrobotEngagement,visible,2474,2
26041,33001_sessie1_taskrobotEngagement,visible,2475,2
26042,33001_sessie1_taskrobotEngagement,visible,2476,2
26043,33001_sessie1_taskrobotEngagement,visible,2477,2
26044,33001_sessie1_taskrobotEngagement,visible,2478,2
26045,33001_sessie1_taskrobotEngagement,visible,2479,2
26046,33001_sessie1_taskrobotEngagement,visible,2480,2
26047,33001_sessie1_taskrobotEngagement,visible,2481,2
26048,33001_sessie1_taskrobotEngagement,visible,2482,2
26049,33001_sessie1_taskrobotEngagement,visible,2483,2
26050,33001_sessie1_taskrobotEngagement,visible,2484,2
26051,33001_sessie1_taskrobotEngagement,visible,2485,2
26052,33001_sessie1_taskrobotEngagement,visible,2486,2
26053,33001_sessie1_taskrobotEngagement,visible,2487,2
26054,33001_sessie1_taskrobotEngagement,visible,2488,2
26055,33001_sessie1_taskrobotEngagement,visible,2489,2
26056,33001_sessie1_taskrobotEngagement,visible,2490,2
26057,33001_sessie1_taskrobotEngagement,visible,2491,2
26058,33001_sessie1_taskrobotEngagement,visible,2492,2
26059,33001_sessie1_taskrobotEngagement,visible,2493,2
26060,33001_sessie1_taskrobotEngagement,visible,2494,2
26061,33001_sessie1_taskrobotEngagement,visible,2495,2
26062,33001_sessie1_taskrobotEngagement,visible,2496,2
26063,33001_sessie1_taskrobotEngagement,visible,2497,2
26064,33001_sessie1_taskrobotEngagement,visible,2498,2
26065,33001_sessie1_taskrobotEngagement,visible,2499,2
26066,33001_sessie1_taskrobotEngagement,visible,2500,2
26067,33001_sessie1_taskrobotEngagement,visible,2501,2
26068,33001_sessie1_taskrobotEngagement,visible,2502,2
26069,33001_sessie1_taskrobotEngagement,visible,2503,2
26070,33001_sessie1_taskrobotEngagement,visible,2504,2
26071,33001_sessie1_taskrobotEngagement,visible,2505,2
26072,33001_sessie1_taskrobotEngagement,visible,2506,2
26073,33001_sessie1_taskrobotEngagement,visible,2507,2
26074,33001_sessie1_taskrobotEngagement,visible,2508,2
26075,33001_sessie1_taskrobotEngagement,visible,2509,2
26076,33001_sessie1_taskrobotEngagement,visible,2510,2
26077,33001_sessie1_taskrobotEngagement,visible,2511,2
26078,33001_sessie1_taskrobotEngagement,visible,2512,2
26079,33001_sessie1_taskrobotEngagement,visible,2513,2
26080,33001_sessie1_taskrobotEngagement,visible,2514,2
26081,33001_sessie1_taskrobotEngagement,visible,2515,2
26082,33001_sessie1_taskrobotEngagement,visible,2516,2
26083,33001_sessie1_taskrobotEngagement,visible,2517,2
26084,33001_sessie1_taskrobotEngagement,visible,2518,2
26085,33001_sessie1_taskrobotEngagement,visible,2519,2
26086,33001_sessie1_taskrobotEngagement,visible,2520,2
26087,33001_sessie1_taskrobotEngagement,visible,2521,2
26088,33001_sessie1_taskrobotEngagement,visible,2522,2
26089,33001_sessie1_taskrobotEngagement,visible,2523,2
26090,33001_sessie1_taskrobotEngagement,visible,2524,2
26091,33001_sessie1_taskrobotEngagement,visible,2525,2
26092,33001_sessie1_taskrobotEngagement,visible,2526,2
26093,33001_sessie1_taskrobotEngagement,visible,2527,2
26094,33001_sessie1_taskrobotEngagement,visible,2528,2
26095,33001_sessie1_taskrobotEngagement,visible,2529,2
26096,33001_sessie1_taskrobotEngagement,visible,2530,2
26097,33001_sessie1_taskrobotEngagement,visible,2531,2
26098,33001_sessie1_taskrobotEngagement,visible,2532,2
26099,33001_sessie1_taskrobotEngagement,visible,2533,2
26100,33001_sessie1_taskrobotEngagement,visible,2534,2
26101,33001_sessie1_taskrobotEngagement,visible,2535,2
26102,33001_sessie1_taskrobotEngagement,visible,2536,2
26103,33001_sessie1_taskrobotEngagement,visible,2537,2
26104,33001_sessie1_taskrobotEngagement,visible,2538,2
26105,33001_sessie1_taskrobotEngagement,visible,2539,2
26106,33001_sessie1_taskrobotEngagement,visible,2540,2
26107,33001_sessie1_taskrobotEngagement,visible,2541,2
26108,33001_sessie1_taskrobotEngagement,visible,2542,2
26109,33001_sessie1_taskrobotEngagement,visible,2543,2
26110,33001_sessie1_taskrobotEngagement,visible,2544,2
26111,33001_sessie1_taskrobotEngagement,visible,2545,2
26112,33001_sessie1_taskrobotEngagement,visible,2546,2
26113,33001_sessie1_taskrobotEngagement,visible,2547,2
26114,33001_sessie1_taskrobotEngagement,visible,2548,2
26115,33001_sessie1_taskrobotEngagement,visible,2549,2
26116,33001_sessie1_taskrobotEngagement,visible,2550,2
26117,33001_sessie1_taskrobotEngagement,visible,2551,2
26118,33001_sessie1_taskrobotEngagement,visible,2552,2
26119,33001_sessie1_taskrobotEngagement,visible,2553,2
26120,33001_sessie1_taskrobotEngagement,visible,2554,2
26121,33001_sessie1_taskrobotEngagement,visible,2555,2
26122,33001_sessie1_taskrobotEngagement,visible,2556,2
26123,33001_sessie1_taskrobotEngagement,visible,2557,2
26124,33001_sessie1_taskrobotEngagement,visible,2558,2
26125,33001_sessie1_taskrobotEngagement,visible,2559,2
26126,33001_sessie1_taskrobotEngagement,visible,2560,2
26127,33001_sessie1_taskrobotEngagement,visible,2561,2
26128,33001_sessie1_taskrobotEngagement,visible,2562,2
26129,33001_sessie1_taskrobotEngagement,visible,2563,2
26130,33001_sessie1_taskrobotEngagement,visible,2564,2
26131,33001_sessie1_taskrobotEngagement,visible,2565,2
26132,33001_sessie1_taskrobotEngagement,visible,2566,2
26133,33001_sessie1_taskrobotEngagement,visible,2567,2
26134,33001_sessie1_taskrobotEngagement,visible,2568,2
26135,33001_sessie1_taskrobotEngagement,visible,2569,2
26136,33001_sessie1_taskrobotEngagement,visible,2570,2
26137,33001_sessie1_taskrobotEngagement,visible,2571,2
26138,33001_sessie1_taskrobotEngagement,visible,2572,2
26139,33001_sessie1_taskrobotEngagement,visible,2573,2
26140,33001_sessie1_taskrobotEngagement,visible,2574,2
26141,33001_sessie1_taskrobotEngagement,visible,2575,2
26142,33001_sessie1_taskrobotEngagement,visible,2576,2
26143,33001_sessie1_taskrobotEngagement,visible,2577,2
26144,33001_sessie1_taskrobotEngagement,visible,2578,2
26145,33001_sessie1_taskrobotEngagement,visible,2579,2
26146,33001_sessie1_taskrobotEngagement,visible,2580,2
26147,33001_sessie1_taskrobotEngagement,visible,2581,2
26148,33001_sessie1_taskrobotEngagement,visible,2582,2
26149,33001_sessie1_taskrobotEngagement,visible,2583,2
